Classification,AllocationType,Description,ExpenseTypeCode,FormID,HasAttendees,HasExceptions,HasImage,HasVAT,ID,ExpenseTypeName,IsBillable,IsImageRequired,IsPersonal,IsPersonalCardCharge,LocationID,LocationName,PaymentTypeID,PaymentTypeName,PostedAmount,ReceiptReceived,ReportID,ReportOwnerID,SpendCategoryCode,SpendCategoryName,TaxReceiptType,TransactionAmount,TransactionCurrencyCode,TransactionDate,Vendor,ExchangeRate,ApprovedAmount
ApprovedAmount,N,Gift Card Purchase,LODNG,gWnhNrzltdBSkqTLu8IKQ7dlANPAbjNT7fw,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GOpbQ$sBJpHi7OzkB1sxKL3LGqg,Hotel,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPwnEjirg1BzQja2lGDw$sSQuIfsQ,"New York, New York",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),1524.17,FALSE,F284C65D111841F39BD9,miguelr@anybizbu.com,LODGA,Lodging,N,1524.17,USD,06/05/13,Marriott Hotels,1,1524.17
ApprovedAmount,N,Gift Card Purchase,LODNG,gWnhNrzltdBmnxR0Gsi3WF7hQXV0BZ7FeWg,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt0bOhdPP$sEknDJ70q0iYeQN7fv2A,Hotel,FALSE,TRUE,FALSE,FALSE,gWtbwiGzAsHZXq$sPrZ7TWStaeg$sYK3wilwA,"San Jose, California",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),653.96,FALSE,CCD624DC166D4755B9C0,sriapprover@anybizbu.com,LODGA,Lodging,N,653.96,USD,09/04/15,Fairfield Inns,1,653.96
ApprovedAmount,N,Gift Card Purchase,1006,gWnhNrzltcRDVSsR0fkUK$sJ53VEUTwSJNPw,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt1HZYnz97MY2k91uIwyaN$sIfI5cw,Fuel,FALSE,FALSE,FALSE,FALSE,gWtbwiGzLsHJQ0nh5OM$sSl1yX8wOKF5eUag,"London, UNITED KINGDOM",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,393.1,FALSE,1C30FC4318AA437498CE,wsadminVATBox@anybiz.com,GASXX,Gas,N,68,GBP,08/07/14,n/a,5.7809,68
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aOsq4vouDlCHUt4u0IwKOUl7gQ,Miscellaneous,FALSE,FALSE,FALSE,FALSE,gWtbwiGzBxH1SudGNKZirZLVyuFGA2vIPWA,"Dumfries, Virginia",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,AD5698023D01490AA350,marks@anybizbu.com,OTHER,Other,N,68.23,USD,01/16/13,Office Warehouse,1,68.23
HasComments,N,Wireless Expenses for (925) 766-6126,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2buhdCIdaYnj1gUQM57Dqq9mX$pg,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWrQbNglpw$pQVSMJiMYJadw7fFTb3,Purchasing Card CBCP,325.83,FALSE,EAF125C76B144F99A262,jacob@nissan.com,TELEC,Telecom,N,325.83,USD,04/22/12,Sprint Nextel,1,325.83
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2a5lZBrkHcat2Rc2B1GFdsEn$pDg,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,90444BB57BC84A30AA30,davidl@anybiz.com,OTHER,Other,N,10,USD,05/04/12,Tango Card,1,10
ApprovedAmount,N,Wireless Expenses for (415) 465-3044,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2HZpZr0mqPcdPnNWaRvHujrwxVg,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,411.9,FALSE,B099F20785334121A8F4,hans@zip.com,TELEC,Telecom,N,411.9,USD,07/25/12,AT&T Mobility,1,411.9
HasComments,N,Gift Card Purchase,MTRLS,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt3HustROGwOUdfOU3hLZhNFB3IBA,Materials,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,23,FALSE,BEE302755AA245E7A560,hfhi@anybizbu.com,OTHER,Other,N,23,USD,03/07/12,n/a,1,23
HasComments,N,Gift Card Purchase,BRKFT,gWnhNrzltdBTRUUldhGttCey7deJtRUsCWA,FALSE,FALSE,FALSE,TRUE,gWk7Lzqt3GpooecWteYOg5$s1cRSLWqX7Z$pw,Breakfast,FALSE,TRUE,FALSE,FALSE,gWtbwiGzIxXZXl$p8RSaPhCxftLCt7uQn0gg,"Vancouver, British Columbia",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,0C2A52376DB6418EB738,heatherk_test@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,R,100,CAD,12/17/11,n/a,1,100
HasComments,N,Gift Card Purchase,DINNR,gWnhNrzltdBaiDNKjzehpDByvZwhFVywQXg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0GpdcOLCqY52$p9LVjjlwEiejXBg,Dinner,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,50,FALSE,B881F4C6C7BA44CA854E,tonyc@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,50,USD,09/07/16,n/a,1,50
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GuorEl64wLyxjCW7hbhBCugcoA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,A58AE0C6164842799BF4,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Wireless Expenses for (512) 921-6074,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Huopv41Wa49M$sYQ7G$pTbC$sa0ZA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,87.25,FALSE,854B558A68844CFCBC1D,hans@zip.com,TELEC,Telecom,N,87.25,USD,03/24/13,AT&T Mobility,1,87.25
HasComments,N,Gift Card Purchase,LODNG,gWnhNrzltdBSkqTLu8IKQ7dlANPAbjNT7fw,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Ge8ojuhs7I6mJb$pheDnjQxcLyg,Hotel,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPwnEjirg1BzQja2lGDw$sSQuIfsQ,"New York, New York",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),1541.45,FALSE,67D6E648340C4F91B8E7,miguelr@anybizbu.com,LODGA,Lodging,N,1541.45,USD,05/09/13,Marriott Hotels,1,1541.45
ApprovedAmount,N,"Wireless Expenses for (408) 893-2205,(408) 802-8421",1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2Y5hcsnimG6P0qpC376ReqengsA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,86.57,FALSE,80D33B7B7B4345029BAA,rgona@anybiz.com,TELEC,Telecom,N,86.57,USD,12/09/12,AT&T Mobility,1,86.57
HasComments,N,Gift Card Purchase,UNDEF,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt2aJsrkJpjb8vymroFhZYYP3pdsg,Undefined,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPsXch2lIPOxoKIGaHH9RMQiABgg,"Fort Lauderdale, Florida",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),45.76,FALSE,CCB701BC11F74ED2A9F4,apadmin@anybizbu.com,OTHER,Other,N,45.76,USD,01/17/13,Cafe Monte,1,45.76
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2apxenYG8HNmUxQD6bNaOLpNWmg,Miscellaneous,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,05C7B3E345154C8F9C02,davidl@anybiz.com,OTHER,Other,N,100,USD,06/22/12,Tango Card,1,100
HasComments,N,Gift Card Purchase,DINNR,gWnhNrzltdBaiDNKjzehpDByvZwhFVywQXg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0a$sonpcA$sDpGnYpNyUhw2Fs8wmA,Dinner,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPwnEjirg1BzQja2lGDw$sSQuIfsQ,"New York, New York",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),45.76,FALSE,41BB9C4914E04FFDA0EA,haleyc@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,10/16/14,Cafe Monte,1,45.76
ApprovedAmount,N,Gift Card Purchase,CARRT,gWnhNrzltdWKlyOwp$pW6GQKvIjfmz1HjRzg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0Gpdb90Fo1Z6wk85CKuwgKAsGPQ,Car Rental,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,450,FALSE,B881F4C6C7BA44CA854E,tonyc@anybizbu.com,CARRT,Car Rental,N,450,USD,09/07/16,n/a,1,450
ApprovedAmount,N,Gift Card Purchase,BUSPR,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0Y50r0ddf4GdekxieZmvcExQP0A,Misc. Promotional Expense,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,B0F0469078244256B236,sriuser@anybizbu.com,ADVTG,Advertising/Marketing,N,68.23,USD,10/21/15,Office Warehouse,1,68.23
HasComments,N,Gift Card Purchase,CELPH,gWnhNrzltdRbWx7NQ6hbo8gBkfXEfOECQcg,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt0au9bm2CzewymyJ2x4tnaAk3CXA,Cellular Phone,FALSE,FALSE,FALSE,FALSE,gWtbwiGzOxQAjBGUFL9k10efmQsjJXbMRdA,"Dalhart, Texas",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,499,FALSE,C991CC9FC8F94876B0FF,sarahg@anybizbu.com,TELEC,Telecom,N,499,USD,02/19/15,n/a,1,499
HasComments,N,Gift Card Purchase,ENTOT,gWnhNrzltcRDQG6PsapwBaxmWXlUvFoCnow,TRUE,TRUE,FALSE,FALSE,gWk7Lzqt1HZ8oKjG$sWxOI7wj$sB$p7ZfWZKFQ,Entertainment-Other,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,50,FALSE,900CEB1220B1410E8F15,RDC-traveler@anybizbu.com,ENTER,Entertainment,N,50,USD,04/11/14,n/a,1,50
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2apxcAxfmvgOQMfw6wnaWWNJtPQ,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,D8F1F847103447109B7C,chrish@anybiz.com,OTHER,Other,N,10,USD,06/25/12,Tango Card,1,10
HasComments,N,Gift Card Purchase,1070,gWnhNrzltdBHWVyCL62Px6XaQwW6eRkJPFA,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt3GuwqtZdwhaLOpEokCeBKIWCx4g,Camping Mexico,FALSE,TRUE,FALSE,FALSE,gWtbwiGzMx3Yh$pE8GI$pBn$pE4mYD0vScMBTw,"San Luis Potos_, MEXICO",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,636.64,FALSE,9E5B2E4C381B44738187,daphnen_test2@anybizbu.com,LODGN,Lodging,N,50,USD,02/22/12,n/a,12.7327,50
HasComments,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt3Y$s0uFyyhSsqCS3UgI1BYjYg38A,Office Supplies,FALSE,TRUE,FALSE,FALSE,gWtbwiGzOwwEgfHJNvHFMYPbxw64lfKc$sNg,"Chicago, Illinois",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,195,FALSE,AD12C458BF5C4D3B9BC8,jimw_test@anybizbu.com,OFFIC,Office,N,195,USD,11/30/11,n/a,1,195
ApprovedAmount,N,Web Service8,CARRT,gWnhNrzltdWKiBx3rS22JJ9DpKUmXdZsA9Q,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2Y59cv7oQGKyT0bETX4D$pSjjbDg,Car Rental,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,344,FALSE,7A1576D8D181445A9FFD,astauffer@anybizbu.com,CARRT,Car Rental,N,344,USD,02/05/13,Web Service8,1,344
ApprovedAmount,N,Gift Card Purchase,1003,gWnhNrzltdBPfAWhu62IUvDtcjKaF5V2bkQ,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt2GepcEUDmEAHKPBVwfkdOE0LzSQ,Business Meals (Attendees)_MEX,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPwnEjirg1BzQja2lGDw$sSQuIfsQ,"New York, New York",gWrQbNgg4wY5rKJUyPbl66t07zf0p,Corporate CBCP-MR,400,FALSE,67D6E648340C4F91B8E7,miguelr@anybizbu.com,ENTER,Entertainment,N,400,USD,05/09/13,n/a,1,400
ApprovedAmount,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt1buhec$s0rH01T9ja4UyFYkpVY1g,Office Supplies,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsHZXq$sPrZ7TWStaeg$sYK3wilwA,"San Jose, California",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,AB2AE16C78664611B55F,garyw@anybizbu.com,OFFIC,Office,N,68.23,USD,09/19/13,Office Warehouse,1,68.23
HasComments,N,Gift Card Purchase,TAXIX,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2Y50rHQ1bFJuePbiGECrntN2$sRw,Taxi,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,45,FALSE,F4453B900EFE4EE18383,dutchin@anybiz.com,GRTRN,Ground Transportation,N,45,USD,02/21/13,n/a,1,45
HasComments,N,Gift Card Purchase,LODNG,gWnhNrzltdBmnxR0Gsi3WF7hQXV0BZ7FeWg,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt0a5dZ0eZvg0l4HS7Qwmkl0CI55Q,Hotel,FALSE,FALSE,FALSE,FALSE,gWtbwiGzOxXwgN0zcMIJ$s5$pzqeSP2q1jcVQ,"Dallas, Texas",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),486.73,FALSE,E209DA48FB314E689DA4,shameekas@anybizbu.com,LODGA,Lodging,N,486.73,USD,01/07/15,Homewood Suites,1,486.73
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2HpopY6Y2W3k7S55wGb7FNvUPhA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,32E0073DE7ED41FBA604,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1ap4qRFyGbds$pXnvbl$s0k6Tr8$sw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,134.41,FALSE,999B11000BA84E3091FD,robe@nissan.com,TELEC,Telecom,N,134.41,USD,09/06/12,Sprint Nextel,1,134.41
HasComments,N,Gift Card Purchase,BRKFT,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt0bOooAN6VPJ3A97$phaI2QvxOxNg,Breakfast,FALSE,TRUE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),45.76,FALSE,6B88E02972684501B638,sriuser@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,10/02/15,Cafe Monte,1,45.76
HasComments,N,Gift Card Purchase,LODNG,gWnhNrzltdBSkqTLu8IKQ7dlANPAbjNT7fw,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2H5hZk7HS4zdHoLuU$pp$pZ9CBfLg,Hotel,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPuHJT35pvMVLmRiSHh6jt$s$pp39w,"Miami, Florida",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),501.58,FALSE,243E76CD1ED649469699,miguelr@anybizbu.com,LODGA,Lodging,N,501.58,USD,04/16/13,Marriott Hotels,1,501.58
ApprovedAmount,F,Gift Card Purchase,DUPLC,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt0bJwrYsdlkdGszmb5cx8ADC1E$sA,Duplicating,FALSE,TRUE,FALSE,FALSE,,,gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,0C5CD7D0A93F4DB98BCA,sriadmin@anybizbu.com,OFFIC,Office,N,68.23,USD,06/16/15,Office Warehouse,1,68.23
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GZxZEuP5WiOrGMkpljX2Or9Kbw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,CD0E90C3C88B44A79934,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GuopjMjiYma1eNl7KxhZfKknBw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,F16E3406861748F5BA03,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt1a58tldF4tKA0Jzf9b2ob9Zca$pA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,DEB628D7B9C840EFBEBA,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Web Service7,ENTRT,gWnhNrzltdRjV7OtLH78gisGN5MhIsoNBeg,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt2Y58mtGkLUS5ygQzLAKLM$s0AdjQ,Entertainment,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,765,FALSE,921D956AF68C42668DCE,astauffer@anybizbu.com,ENTER,Entertainment,N,765,USD,02/05/13,Web Service7,1,765
HasComments,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt3YuwmNQn3rtqVhrElxeci6cLuUw,Office Supplies,FALSE,FALSE,FALSE,FALSE,gWtbwiGzOwwEgfHJNvHFMYPbxw64lfKc$sNg,"Chicago, Illinois",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,02CE735F7EC04DA08361,cathyr_test@anybizbu.com,OFFIC,Office,N,68.23,USD,12/15/11,Office Warehouse,1,68.23
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2HuoucHyU3YxDnv8av0T$pqgVlXw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,887747A07046402C94A6,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1a$s8oGJ2AkI9IBqpXZzA5HyZLgA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,33D12DCE67334066AECD,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GusnUgY2Y2LRyE9vMnQrH$pNWlA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,0D408442CB2F48C3919E,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1a$s8oGJ2AkI9IBqpXZzA5HyZLgA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,33D12DCE67334066AECD,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Gift Card Purchase,DINNR,gWnhNrzltdBTRUUldhGttCey7deJtRUsCWA,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2GJsqG7F$syNFC$so9nmNgpF$sEgxg,Dinner,FALSE,FALSE,FALSE,FALSE,gWtbwiGzBxHFSZg5D9YKRbjaVeAC1XGvf7Q,"Addison, Texas",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),45.76,FALSE,E15225ECF48D484BADC5,cathyw@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,04/10/13,Cafe Monte,1,45.76
HasComments,N,Gift Card Purchase,BUSML,gWnhNrzltdBLfgkU$phmBuwlsL3Kq$sxcBIdQ,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt1HZwmMKXIgBMYo15EvordXwecTw,Business Meal (attendees),FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,120,FALSE,66E7C75AAFBE4E10880F,RDC-traveler@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,120,USD,05/08/14,n/a,1,120
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2ap4vXowY94CUNAwu0Jy$sSrV$pOw,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,5,FALSE,6EF92AA449F54AD2ACBF,chrish@anybiz.com,OTHER,Other,N,5,USD,06/04/12,Tango Card,1,5
HasComments,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt0aJ8s2QTgmT3UquBhF1fruydyjQ,Office Supplies,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,30,FALSE,1049C5D48E3C47CA87F2,briank@anybizbu.com,OFFIC,Office,N,30,USD,04/01/15,n/a,1,30
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aZ0pHbKzoWaVC1BmxyW6F6Rqlw,Miscellaneous,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,5,FALSE,715419363D144D259604,chrish@anybiz.com,OTHER,Other,N,5,USD,09/05/12,Tango Card,1,5
HasComments,N,Gift Card Purchase,DUPLC,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt0bJssoPQRJN3E0jx8Z4uFTh$sufQ,Duplicating,FALSE,TRUE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,66CB55E4D77142D9B7E6,sriadmin@anybizbu.com,OFFIC,Office,N,68.23,USD,07/22/15,Office Warehouse,1,68.23
